id	revid	url	title	line
125202	824068	https://he.wikipedia.org/wiki?curid=125202	הפדרציה הבין-לאומית לטניס	"הפדרציה הבין־לאומית לטניס (באנגלית: International Tennis Federation, בראשי תיבות: ITF) הפדרציה הבין־לאומית המנהלת ענף הטניס בעולם. מאגדת התאחדויות טניס 211 מדינות. נוסדה ב-1913 בפריז ונקראה במקור (עד 1977) ""פדרציית טניס-דשא בין־לאומית"" (ILTF) שבאותם ימים טניס שוחק כמעט מגרש דשא. משרדיה נמצאים בלונדון ונשיאה הנוכחי דייוויד האגרטי מארצות הברית. התחרויות העיקריות המאורגנות ה- ITF גביע דייוויס, גביע הפדרציה והטורניר האולימפי בטניס."
1267328	27760	https://he.wikipedia.org/wiki?curid=1267328	1981 בספורט	"ג'ודו. אליפות העולם בג'ודו לגברים נערכה במאסטריכט שבהולנד. יפן זכתה ב-4 מדליות זהב(6 בסה""כ), ברית המועצות במדליית זהב (4 בסה""כ), צרפת במדליית זהב (3 בסה""כ), קוריאה הדרומית במדליית זהב (3 בסה""כ) ובריטניה במדליית זהב. טניס. גביע דייוויס. נבחרת ארצות הברית () זכתה בגביע ניצחון 1-3 נבחרת ארגנטינה (). כדורסל. תחרויות בינלאומיות. אליפות אירופה. נבחרת ברית המועצות () זוכה באליפות. אליפות דרום אמריקה. אורוגוואי () זכתה באליפות וברזיל () זכתה השני. גביע אירופה לאלופות. מכבי תל אביב () זכתה באליפות שניצחה בגמר וירטוס בולוניה (). גביע אירופה למחזיקות גביע. קאנטו () מנצחת ברצלונה () 82:86."
22616	30670973	https://he.wikipedia.org/wiki?curid=22616	אינטגרציה גזעית	אִינְטֶגְרַצְיָה גִּזְעִית (או דֶסֶגְרֶגַצְיָה) גישה מונעים סגרגציה (הפרדה גזעית) גזעים שונים באותה המדינה מתן זכויות שוות והזדמנויות שוות, וגם אפליה מתקנת. המונח מתייחס בעיקר לדסגרגציה בארצות הברית. ארצות הברית. המאבק לאינטגרציה גזעית מרכיב חשוב במאבק האפרו-אמריקאים לשיווי זכויות. צעד בולט להחלתה אינטגרציה גזעית בארצות הברית החלטתו התקדימית בית המשפט העליון ארצות הברית, שניתנה בשנת 1954 בפסק דין בראון מועצת החינוך, ובה נקבע ההפרדה הגזעית שהייתה נהוגה אז בבתי ספר נוגדת החוקה האמריקאית ולפיכך אינה חוקית. ההחלטה נתקלה בהתנגדות עזה מושל מדינת ארקנסו, התנגדות שגרמה להתערבות כוח צבאי פדרלי לאכוף מימוש ההחלטה (אירוע הידוע כמשבר ליטל רוק). בדצמבר 1955 עמד מרטין לותר קינג בראש חרם התחבורה הציבורית במונטגומרי שבאלבמה, שמטרתו הפסקת ההפרדה שחורים ללבנים באוטובוסים; החרם נמשך כשנה, ובסופו דבר החליט בית המשפט העליון להוציא מחוץ לחוק האפליה בתחבורה הציבורית.
686820	243969	https://he.wikipedia.org/wiki?curid=686820	דמיטרי קרויטר	"דמיטרי ""דימה"" קרויטר (ברוסית: Дмитрий Кройтер; נולד ב-18 בפברואר 1993) אתלט ישראלי, 7 פעמים אלוף ישראל (2009, 2011, 2012, 2014, 2015, 2017 ו-2018), אלוף העולם לקדטים, אלוף אולימפי לנוער וסגן-אלוף אירופה גיל 23 בקפיצה לגובה. שיאו האישי קבע באוגוסט 2015, 2.29 מטר. ביוגרפיה. קרויטר נולד בעיר נריונגרי הנמצאת בדרום יקוטיה שבמזרח רוסיה ועלה לישראל ב-1999 אמו. יולי 2009 החזיק בתעודת בלבד ולא בדרכון ישראלי, שמשרד הפנים סירב להנפיק דרכון בדרישה שיציג מסמכים מאביו, שאינו נמצא בקשר גירושי הוריו. למד בבית הספר שבח מופת בתל אביב. קריירה. בגיל 14 וחצי השתתף לראשונה באליפות ישראל לבוגרים וקבע תוצאה 1.98 מטר. שנה מאוחר יותר, ב-2008, העפיל לגמר באליפות ישראל, קבע תוצאה זהה שהספיקה למקום החמישי. באותה שנה קבע תוצאה 2.12 מטר באליפות אירופה למועדונים שנערכה בפורטוגל. בשנת 2009 התמודד בפעם השלישית באליפות ישראל באתלטיקה לבוגרים, נעדר ניקי פאלי, הזוכה בארבע האליפויות הקודמות. קרויטר קבע בגמר תוצאה 2.19 מטר וזכה הראשון ובתואר אלוף ישראל. באליפות העולם באתלטיקה לקאדטים שנערכה בקיץ 2009 בברסנונה שבאיטליה, זכה קרויטר במדליית הזהב שעבר בניסיון הראשון גובה 2.20 מטר. בכך לאתלט הישראלי הראשון שזוכה בתואר אלוף העולם במפעל זה. במרץ 2010, בתחרות האתלטיקה הארצית בתי הספר שבר קרויטר שיא בתי הספר בקפיצה 2.22 מטר. קרויטר משתייך לאגודת הספורט מכבי תל אביב ומתאמן הדרכתו אנטולי שפרן. באולימפיאדת הנוער שנערכה בסינגפור באוגוסט שנה זכה קרויטר במדליית זהב בקפיצה לגובה כשעבר גובה 2.19 מטר, ברנדון סטארק מאוסטרליה (2.19 מטר). 2011. בתחרות אתלטיקה שנערכה בהדר יוסף בפברואר 2011, קבע קרויטר שיא אישי 2.28 מטר, כבר בניסיון הראשון, תוצאה שרק ששני קופצים ישראלים בעבר הצליחו להשיג טובה (קונסטנטין מטוסביץ' וניקי פאלי). באליפות העולם באתלטיקה 2011 העפיל לגמר וסיים ה-31 בלבד תוצאה 2.16 מטר. 2012. באליפות העולם לנוער (עד גיל 19) שנערכה בברצלונה, ספרד ב-2012 סיים רביעי ביחד איליה איוואניוק מרוסיה בתוצאה 2.21 מטר. קרויטר סבל מפציעה ממושכת ברגלו ואף עמד לפרוש מאתלטיקה שעבר טיפולים בגרמניה. 2015. באליפות אירופה באתלטיקה גיל 23 שנערכה ביולי בטאלין שבאסטוניה, זכה במדליית כסף בקפיצה לגובה בתוצאה 2.24 מטר, איליה איוואניוק (2.30 מטר). באוגוסט 2015 שיפר שיאו האישי כשעבר גובה 2.29 מטר. בכך הבטיח הקריטריון להשתתפות באולימפיאדת ריו דה ז'ניירו. 2016. באליפות אירופה שנערכה באמסטרדם, הולנד ביולי 2016 סיים קרויטר 13 בקפיצה לגובה בתוצאה 2.23 מטר. באולימפיאדת ריו דה ז'ניירו קבע תוצאה 2.17 מטר ולא שלב המוקדמות. 2017. באוניברסיאדה שהתקיימה בטאיפיי, טאיוון בשנת 2017, סיים דימה קרויטר ה-6 שקבע תוצאה 2.23 מטר."
992489	942806	https://he.wikipedia.org/wiki?curid=992489	רות דולורס וייס	"רות דולורס וייס (נולדה ב־23 בפברואר 1978) זמרת-יוצרת ישראלית. ביוגרפיה. וייס נולדה באשקלון, להורים שעלו מאוקראינה ב־1973. חיה שנים באוסטין שבטקסס. בהיותה נערה נטלה לעצמה השם האמצעי ""דולורס"" שמשמעותו בלאדינו עצבות ואומללות. למדה בתיכון הישראלי למדעים ולאמנויות בירושלים. הדמות שאבה השראה הזמר טום וייטס, שהתוודעה האלבום ""Bone Machine"", שקיבלה ליום הולדתה החמישה עשר. ב־1997, בגיל 19, עברה מאשקלון לתל אביב והקימה להקה בשם ""B-Blond"". ב־2003 הקימה להקת ""River Styx"" (""נהר סטיקס"") חבר הלהקה, שי לוינשטיין, סתו נחום ועם נגן הקונטרבס יהוא ירון. תקליטה הראשון ""(Come See (Raw Versions"" יצא באוגוסט 2004, ובו שרה באנגלית בלבד בליווי פסנתר. תקליטה השני ""בעברית"", שיצא באוגוסט 2008 שירים בעברית. בינואר 2012 יצא תקליטה השלישי, ""My Middle Name is Misery"" (שמי האמצעי אומללות), מבצעת בליווי בלתי־שגרתי שכולל הקונטרבס יהוא ירון וכלי נשיפה, גרסאות כיסוי לשירים אלביס קוסטלו, דייוויד בואי, נינה סימון, בוב דילן, ניק קייב, בילי הולידיי, קינג קרימזון, רוברט ואייט ואחרים, בהם ביצוע לשיר הפופ-דאנס ""Toxic"" זמרת הפופ בריטני ספירס. התקליטים זכו לאהדת הביקורת. במרץ 2014 יצא אלבומה ""בשפת בני האדם"". בנובמבר 2014 הופיעה שלמה יידוב. לווייס קול עמוק וייחודי, בעל צרידות ומנעד רחב. סגנונה משלב ג'אז, בלוז, מוזיקת נשמה, פולק ומוזיקת רוק. הביצוע לשיר ""משירי ארץ אהבתי"", למשל, מתואר מבקר המוזיקה עיתון הארץ, בן במילים ""כדור שלג מתגלגל רגש חשוף, שמאיים לקבור תחתיו הזמרת עצמה"". בפברואר 2012 כתב שלו: ""רות דולורס וייס הזמרת הכי טובה שעלתה במת המוזיקה הישראלית בשנים האחרונות"". ב-2020, הביצוע ל""שירי ארץ אהבתי"" זכה לחשיפה מחודשת שימושו בסדרה ""שעת נעילה""."
89949	884649	https://he.wikipedia.org/wiki?curid=89949	טלספורוס	טלספורוס (בלטינית: Telesphorus; נפטר בשנת 137) האפיפיור השמיני במספר שכיהן משנת 125 126 ועד שנת 136 137 לספירה. כהונתו החלה שלטון הדריאנוס והוא חזה ברדיפת הנוצרים על–ידו, רדיפה שבאה קיצה שלטון אנטונינוס פיוס. ספר השנים הוותיקן טוען יווני במוצאו ושלט מ-127 128 137 138. המסורת מיסת חצות בחג המולד וחגיגת הפסחא ביום ראשון (כדי להבדיל מחג הפסח שיכול לחול בימים נוספים), שמירת שבעה שבועות תענית הפסחא ושירת הגלוריה מיוחסים בדרך לתקופת כהונתו, היסטוריונים רבים מפקפקים הייחוס הזה מדויק. אירנאיוס טלספורוס מרטיר, והוא האפיפיור השני בלבד (אחרי פטרוס הקדוש) מות הקדושים זכה לאישוש היסטורי. המסדר הכרמליתי רואה בטלספורוס הקדוש הפטרון המסדר, שנטען שחי הר הכרמל כנזיר מתבודד.
1508731	243969	https://he.wikipedia.org/wiki?curid=1508731	סיארה (כדורגל)	"סיארה מועדון כדורגל ברזילאי המייצג העיר פורטלזה שבברזיל. לשנת 2018 משחק המועדון בליגת העל הברזילאית. המועדון הוקם בשנת 1914. בהיותו המועדון הוותיק במדינת סיארה קיבל כינוי ""סבא"". בשנת 1971 הקבוצה לראשונה השתתפה בליגה הבכירה ונשרה עונה בודדת. בשנת 1985 הקבוצה זכתה ה-7, הגבוה בתולדות המועדון. בשנת 1994 הקבוצה הגיעה לגמר גביע ברזיל. בשנת 1995 השתתפה בתחרות גביע קונמבול. לזכותו המועדון 44 זכיות באליפות סיארה."
103402	243969	https://he.wikipedia.org/wiki?curid=103402	בוככוס הראשון, מלך מאוריטניה	"&lt;ns&gt;0&lt;/ns&gt; &lt;revision&gt; &lt;parentid&gt;32617272&lt;/parentid&gt; &lt;timestamp&gt;2022-01-26T03:32:10Z&lt;/timestamp&gt; &lt;contributor&gt; &lt;username&gt;KotzBot&lt;/username&gt; &lt;/contributor&gt; &lt;minor /&gt; &lt;comment&gt;הוספת בקישורים חיצוניים במידה וחסר ()&lt;/comment&gt; &lt;model&gt;wikitext&lt;/model&gt; &lt;format&gt;text/x-wiki&lt;/format&gt; בוככוס בוקכוס הראשון (Bocchus) מלך מאוריטניה בסוף המאה ה-2 לפנה""ס ובתחילת המאה ה-1 לפנה""ס. כחמו יוגורתה, מילא בוככוס תפקיד חשוב במלחמת יוגורתה שנערכה הרפובליקה הרומית ממלכת נומידיה. פרוץ מלחמת יוגורתה ניסה בוככוס לכרות ברית הרפובליקה הרומית יוגורתה, בשנת 111 לפנה""ס נדחתה הצעתו הסנאט הרומי והוא החליט לתמוך בחתנו. בשנת 108 חתם בוככוס הסכם יוגורתה והחל להתכונן למלחמה ברומא. שהמצביא הרומי קוינטוס קיקיליוס מטלוס הביס כוחותיו יוגורתה בקפסא, ברח בוככוס שקיבל בזרועות פתוחות. בוככוס שיחק משחק כפול המלחמה: במקביל למהלכיו הצבאיים ותמיכתו בחתנו, ניהל העת משא ומתן מתמשך רומא. תאודור מומזן מדגיש אמינותו בוככוס ואת היחס החשדני שהפגינו כלפיו הצדדים. בשנת 106 לפנה""ס ערך גאיוס מריוס, המצביא החדש הצבא הרומי, מסע מלחמה מבצר נהר המולכט. בחזרתו מהנהר, הותקף כוחותיהם המשולבים בוככוס ויוגורתה. מריוס הופתע, ונראה שפרשיו בוככוס יצליחו להביסו. אולם, עזרתו לוקיוס קורנליוס סולה, ששימש כאחד מקציניו, הצליח מריוס לארגן צבאו מחדש ולהדוף הנומידים והמאוריטנים. בשנים 106 ו-105 לפנה""ס נערך משא ומתן בוככוס גאיוס מריוס, שהוביל לכריתת ברית מאוריטניה ורומא. בתמורה לשלום רומא, דרש מריוס מבוככוס להסגיר חתנו. בוככוס דרש שסולה יהיה שיחתום החוזה סופית, ושרק לידיו יסגיר יוגורתה. מריוס הסכים, חששותיו שסולה (שמונה בינתיים לסגנו הצטיינותו בלחימה), ייתפס בוככוס וישמש כבן ערובה. סולה נשלח למחנהו בוככוס ועבר כוחותיו יוגורתה בליווי בנו בוככוס, וולכוס. כמובטח, הונה בוככוס יוגורתה ומסר חייליו סולה. מקורות מסוימים, מימן בוככוס בנייתו פסל זהב שהוצב גבעת הקפיטולין והנציח מסירתו יוגורתה לסולה. הפסל מהגורמים שתרמו לעוינות שנוצרה סולה לגאיוס מריוס. מותו בוככוס עלו לשלטון בניו בוככוס השני ובוגוד."
1787845	243969	https://he.wikipedia.org/wiki?curid=1787845	טלסקופ אופטי	טלסקופ אופטי מכשיר לצפייה בעצמים רחוקים. טלסקופ אופטי אוסף ומרכז אור בעיקר מהתחום הנראה הספקטרום האלקטרומגנטי, ישנם טלסקופים שעובדים בתחום התת-אדום והעל סגול, בצורתו הפשוטה הטלסקופ צינור שבכל מקצותיו עדשה מרכזת. טלסקופים עובדים בכל אורכי הגל הקרינה האלקטרומגנטית (למשל: רדיו טלסקופ). סוגי טלסקופים אופטיים. טלסקופים אופטיים נחלקים לשלושה סוגים:טלסקופ קטדיופטרי עובד שילוב עדשות ומראות. טלסקופ מחזיר-אור עובד סידור מראות. סוג קל מהאחרים לבנייה בגודל גדול, ולכן היחיד המשמש בטלסקופים אסטרונומיים גדולים. טלסקופ שובר-אור עובד סידור עדשות. שימושים במילה טלסקופ. המילה טלסקופ במקור שימשה לתיאור כלי הנועד לצפייה בתחום האור הנראה העין האנושית ומטרתו להגדיל זוויתית העצם העצמים שעליו צופים ובכך להפוך לגדולים (זוויתית).בנוסף, נעשה שימוש במילה טלסקופ לתאר מכשירים הצופים בקרינה חלקיקית (למשל טלסקופ ניוטרינו).
1586868	243969	https://he.wikipedia.org/wiki?curid=1586868	אנסבך (עיר)	אנסבך (בגרמנית: ) עיר במדינת בוואריה שבגרמניה המהווה עיר הבירה אזור מרכז פרנקוניה. אנסבך ממוקמת 40 קילומטרים מדרום מערב לנירנברג ו-140 קילומטרים מצפון למינכן. בשנת 2016 העיר מנתה אוכלוסייה 41,532. היסטוריה. במלחמת העולם השנייה בעיר בסיסים לופטוואפה והוורמאכט. ב-18 אפריל 1945 הגיע הקורפוס ה-21 לאנסבך. רוברט לימפרט, סטודנט בן 19 ניסה לפעול לכניעת העיר קרב לאמריקאים, וחתך חוטי הטלפון שחיברו מפקדת העיר למטה הוורמאכט - נתפס ונידון למוות.
